plantID,pop,site,elv_pt,slp_30,est_30,nrt_30,tpi_30,tri_30,plcv_30,prcv_30,ms_slp_50,ms_est_50,ms_nrt_50,ms_plcv_50,ms_prcv_50,ms_tpi_10,ms_tpi_50,ms_tpi_500
25,LowerNorth,Guanella,-0.5411196947097778,23.569242641719583,0.2733161052475242,0.3486598422791794,-0.03117245805704967,0.06068843694937045,-0.15117988764001514,-0.4219697070078174,8.760952743652878,0.5104042866329744,0.8213863339941514,3.3958702494053534e-4,0.00130777526019441,0.3767484374993728,0.8584324511093655,38.124020131077486
26,LowerNorth,Guanella,-0.5454241037368774,23.374962736757222,0.2749513660821447,0.3626019206779915,-0.03260021162759852,0.06163726798977694,-0.15522602134330238,-0.4343218677328301,8.760952743652878,0.5104042866329744,0.8213863339941514,3.3958702494053534e-4,0.00130777526019441,0.3767484374993728,0.8584324511093655,38.124020131077486
27,LowerNorth,Guanella,-0.5429339408874512,23.55798985457335,0.2757378311805143,0.3734368854436723,-0.02911634597566877,0.06052773488334221,-0.13354212365204787,-0.4027576804252836,8.760952743652878,0.5104042866329744,0.8213863339941514,3.3958702494053534e-4,0.00130777526019441,0.3767484374993728,0.8584324511093655,38.124020131077486
28,LowerNorth,Guanella,-0.4518383741378784,26.30657799035103,0.2898789418928941,0.32219718665509045,-0.00276957111294612,0.05527886845878321,0.02835472382559092,0.15113343992939382,8.760952743652878,0.5104042866329744,0.8213863339941514,3.3958702494053534e-4,0.00130777526019441,0.3767484374993728,0.8584324511093655,38.124020131077486
31,LowerNorth,Guanella,-0.5054687857627869,24.92613393318387,0.2495870144478632,0.45879657793478534,0.00246138399273643,0.05678076573930986,0.12675546055546094,0.02340072373279717,8.760952743652878,0.5104042866329744,0.8213863339941514,3.3958702494053534e-4,0.00130777526019441,0.3767484374993728,0.8584324511093655,38.124020131077486
30,LowerNorth,Guanella,-0.4848416745662689,25.82448191628948,0.22700812790256017,0.40406264306382766,-0.01240194596552597,0.05573029383808733,0.04399977470981336,0.115212372280149,8.760952743652878,0.5104042866329744,0.8213863339941514,3.3958702494053534e-4,0.00130777526019441,0.3767484374993728,0.8584324511093655,38.124020131077486
32,LowerNorth,Guanella,-0.4781367182731629,26.46770056952674,0.1681845304305103,0.4047922468183209,-0.0100779863827521,0.0520876525541188,0.17851394788816763,-0.04024113672065287,8.760952743652878,0.5104042866329744,0.8213863339941514,3.3958702494053534e-4,0.00130777526019441,0.3767484374993728,0.8584324511093655,38.124020131077486
33,LowerNorth,Guanella,-0.46529269218444824,26.069979424606338,0.0608587093707553,0.2853098901389744,-0.01980467832152769,0.04658740567728941,0.25054332579551414,-0.05386313353003055,8.760952743652878,0.5104042866329744,0.8213863339941514,3.3958702494053534e-4,0.00130777526019441,0.3767484374993728,0.8584324511093655,38.124020131077486
34,LowerNorth,Guanella,-0.46193328499794006,26.39084359228644,0.09824755018933216,0.37725526733316905,-0.00476374923029052,0.04649071654588431,0.28066047274762357,-0.0492168196841574,8.760952743652878,0.5104042866329744,0.8213863339941514,3.3958702494053534e-4,0.00130777526019441,0.3767484374993728,0.8584324511093655,38.124020131077486
35,LowerNorth,Guanella,-0.4712763726711273,27.30082292584441,0.10112030985979138,0.3390517937411224,-0.00763716676059698,0.04591521170758415,0.07853917721498332,-0.06507075641035708,8.760952743652878,0.5104042866329744,0.8213863339941514,3.3958702494053534e-4,0.00130777526019441,0.3767484374993728,0.8584324511093655,38.124020131077486
